-0.7230656113372924, -0.01940738542123288
-0.6830087384076069, -0.01571380564671543
-0.6427132468354948, -0.012597935611972755
-0.6025284790097927, -0.02393147193834455
-0.5662098189824618, -0.02568458975789234
-0.5277653898866912, -0.02269688192457897
-0.48759603638659943, -0.027001485772575773
-0.450003492449889, -0.025190753752386108
-0.41193913297282997, -0.015878417648551135
-0.3704272040889086, -0.02011129769574893
-0.33379066807513846, -0.027659933779918155
-0.2906398518900484, -0.02778339278129449
-0.24882937036464015, -0.029000345794864213
-0.20682917505422194, -0.033233225842061564
-0.16634160989272717, -0.01565522942788089
-0.1318434368531991, 0.01181402426022693
-0.09034061784087055, 0.005550537590387261
-0.049265784876296626, 0.03364627890366245
-0.012725788232023971, 0.07011959531034906
0.030316189096589397, 0.1196266548623659
0.06467666249945436, 0.1758710484895052
0.09451048376895133, 0.26459221427876933
0.13232500121427737, 0.36000133054260575
0.17158380332307566, 0.4091027390900992
0.21185443807034932, 0.35242917845817434
0.23861688405296788, 0.2707816255477824
0.2622874073153054, 0.1979333323718695
0.28907569698840363, 0.12024394986924891
0.33216312053462915, -0.00868252156831506
0.3743211205836492, -0.0848743624178736
0.4162067914256853, -0.1203776438137445
0.46491705308065945, -0.12297028284265288
0.5050363551464212, -0.10445143263616297
0.5536702671558071, -0.07222863327687046
0.5954556855756725, -0.062016810163005864
0.6374298895173802, -0.0543976260780501
0.679216700331998, -0.044820734971265264
0.7279131540723445, -0.04111696492996719
0.7680657575792671, -0.03778357189279902
0.8167906393791411, -0.047042996996044195
0.858604369825638, -0.04974145802613261
0.9006129195045705, -0.05778393011580807
0.9424174833522814, -0.05630242209928893
0.9911391162310665, -0.06408033918601497
1.031299029810439, -0.06408033918601497
1.0800564008212015, -0.08815484445445199
1.1195362069193062, -0.10272300661689071
1.1638999149666045, -0.10857849068218073
1.2057051750116918, -0.10741444866920125
1.2543553316265221, -0.08259918939250488
1.2944510790143893, -0.05333940606625065
1.343368459388778, -0.011222249596633649
1.382374077718438, 0.014175030686553125
1.4284512048637885, 0.015550716701892231
1.467725606950831, 0.008060870618378235
1.5080134798889406, -0.006995640482838628
1.545201689579622, 0.0060196817956184034
1.5848234013310631, 0.0133284546771133
1.6219345634597744, -0.003461969510104357
1.6604501619769527, 0.01036543864407502
1.701054527961281, 0.002513446156522825
1.736998906262655, -0.0017390305575597509
1.7810197895318618, 0.012670006669771361
1.8215096039734653, 0.013760561181931141
1.8657054446515673, 0.0133284546771133
1.9036752244258173, 0.01629147071015158
1.9478590350711098, 0.025674354814773093
1.9799976409610425, 0.02080654276049554
